Gene_A_Entrez ID	GeneB_Entrez_ID	data_source(s)
5566	8654	KinomeNetworkX,PhosphositePlus
5566	8655	IntAct,PINA
5566	8671	HPRD,KinomeNetworkX,PhosphositePlus
5566	8725	KinomeNetworkX
5566	8798	KinomeNetworkX
5566	8826	BioGRID,HPRD,PINA
5566	8844	KinomeNetworkX,PhosphositePlus
5566	8853	KinomeNetworkX
5566	8912	KinomeNetworkX,PhosphositePlus
5566	8936	PINA
5566	8945	InnateDB,IntAct,PINA
5566	8971	PINA
5566	9024	KinomeNetworkX,PhosphositePlus
5566	9126	KinomeNetworkX
5566	9131	PINA
5566	9149	IntAct,KinomeNetworkX,PINA
5566	9172	KinomeNetworkX,PhosphositePlus
5566	9208	KinomeNetworkX
5566	9212	KinomeNetworkX
5566	9217	IntAct,PINA
5566	9218	IntAct,PINA
5566	9221	HPRD
5566	9252	KinomeNetworkX
5566	9311	PINA
5566	9322	KinomeNetworkX,PINA
5566	9349	PINA
5566	9351	HPRD
5566	9368	PINA
5566	9391	KinomeNetworkX
5566	9421	HPRD,PINA
5566	9459	PhosphositePlus
5566	9464	HPRD,PINA
5566	9465	IntAct,PINA
5566	9495	IntAct,PINA
5566	9590	PhosphositePlus
5566	9611	KinomeNetworkX,PhosphositePlus
5566	9659	IntAct,PINA
5566	9667	KinomeNetworkX
5566	9700	KinomeNetworkX,PhosphositePlus
5566	9706	PhosphositePlus
5566	9782	KinomeNetworkX
5566	9867	KinomeNetworkX,PhosphositePlus
5566	9891	KinomeNetworkX
5566	9904	KinomeNetworkX
5566	10000	KinomeNetworkX
5566	10014	KinomeNetworkX,PhosphositePlus
5566	10018	InnateDB,IntAct,MINT,PINA
5566	10023	KinomeNetworkX,PhosphositePlus
5566	10048	IntAct,PINA
5566	10059	KinomeNetworkX,PhosphositePlus
5566	10073	KinomeNetworkX
5566	10092	PINA
5566	10094	PINA
5566	10109	PINA
5566	10110	KinomeNetworkX
5566	10142	IntAct,KinomeNetworkX,PINA,PhosphositePlus
5566	10155	KinomeNetworkX,PINA
5566	10163	IntAct,PINA
5566	10174	PINA
5566	10235	PhosphositePlus
5566	10238	IntAct,PINA
5566	10273	KinomeNetworkX
5566	10369	HPRD
5566	10383	PINA
5566	10397	HPRD,KinomeNetworkX,PhosphositePlus
5566	10420	KinomeNetworkX
5566	10552	PINA
5566	10565	KinomeNetworkX,PhosphositePlus
5566	10576	PINA
5566	10636	HPRD,KinomeNetworkX
5566	10645	KinomeNetworkX,PINA
5566	10661	HPRD
5566	10672	HPRD,KinomeNetworkX,PINA,PhosphositePlus
5566	10694	PINA
5566	10714	KinomeNetworkX,PhosphositePlus
5566	10788	PhosphositePlus
5566	10811	KinomeNetworkX,PINA,PhosphositePlus
5566	10846	KinomeNetworkX,PhosphositePlus
5566	10848	KinomeNetworkX
5566	10856	KinomeNetworkX
5566	10868	PhosphositePlus
5566	10945	KinomeNetworkX,PhosphositePlus
5566	10951	IntAct
5566	11064	IntAct
5566	11075	HPRD
5566	11076	KinomeNetworkX,PhosphositePlus
5566	11140	PINA
5566	11142	IntAct,PINA
5566	11186	KinomeNetworkX,PhosphositePlus
5566	11214	KinomeNetworkX,PINA,PhosphositePlus
5566	11215	IntAct,PINA
5566	11217	IntAct,PINA
5566	11224	PINA
5566	11244	KinomeNetworkX
5566	11329	PhosphositePlus
5566	11335	IntAct,KinomeNetworkX,PhosphositePlus
5566	22919	IntAct,PINA
5566	22948	PINA
5566	23235	PhosphositePlus
5566	23327	KinomeNetworkX,PhosphositePlus
5566	23367	KinomeNetworkX
5566	23387	INstruct,IntAct,PINA
5566	23432	IntAct,PINA
5566	23529	PINA
5566	23541	KinomeNetworkX,PhosphositePlus
5566	23557	HPRD,KinomeNetworkX,PhosphositePlus
5566	25777	KinomeNetworkX,PhosphositePlus
5566	25780	PINA
5566	25824	KinomeNetworkX
5566	25862	IntAct,PINA
5566	25898	KinomeNetworkX
5566	26060	KinomeNetworkX,PhosphositePlus
5566	26249	PhosphositePlus
5566	26353	KinomeNetworkX,PhosphositePlus
5566	26993	HPRD
5566	27232	HPRD
5566	27238	PhosphositePlus
5566	27254	KinomeNetworkX
5566	28984	KinomeNetworkX
5566	29128	KinomeNetworkX,PINA,PhosphositePlus
5566	29904	HPRD
5566	29978	PINA
5566	50940	KinomeNetworkX,PhosphositePlus
5566	51085	PhosphositePlus
5566	51100	PINA
5566	51199	HPRD,PINA
5566	51305	KinomeNetworkX,PhosphositePlus
5566	51339	KinomeNetworkX,PhosphositePlus
5566	51512	IntAct
5566	51684	KinomeNetworkX,PhosphositePlus,SignaLink2.0
5566	51701	KinomeNetworkX
5566	51808	KinomeNetworkX
5566	53905	KinomeNetworkX,PhosphositePlus
5566	54665	HPRD
5566	54820	KinomeNetworkX,PhosphositePlus
5566	54827	IntAct,PINA
5566	54899	KinomeNetworkX
5566	55114	PhosphositePlus
5566	55210	PINA
5566	55536	KinomeNetworkX
5566	55607	KinomeNetworkX,PhosphositePlus
5566	55704	IntAct,PINA
5566	55755	IntAct,PINA
5566	55818	PhosphositePlus
5566	55869	HPRD,KinomeNetworkX,PINA,PhosphositePlus
5566	56302	PhosphositePlus
5566	56478	KinomeNetworkX
5566	56672	BioGRID,IntAct,PINA
5566	56915	KinomeNetworkX
5566	57192	KinomeNetworkX,PhosphositePlus
5566	57379	KinomeNetworkX,PhosphositePlus
5566	59341	KinomeNetworkX,PhosphositePlus
5566	59350	IntAct
5566	60489	BioGRID,KinomeNetworkX,PINA,PhosphositePlus
5566	64407	PhosphositePlus
5566	64760	PhosphositePlus
5566	79054	KinomeNetworkX,PhosphositePlus
5566	79902	HPRD
5566	79960	KinomeNetworkX
5566	80331	HPRD,KinomeNetworkX,PhosphositePlus
5566	80755	PINA
5566	81608	KinomeNetworkX
5566	81706	KinomeNetworkX,PhosphositePlus
5566	81873	PINA
5566	83658	PhosphositePlus
5566	83714	KinomeNetworkX
5566	84152	HPRD,KinomeNetworkX,PhosphositePlus
5566	84254	KinomeNetworkX,PhosphositePlus
5566	84281	IntAct,PINA
5566	84557	KinomeNetworkX,PhosphositePlus
5566	84662	SignaLink2.0
5566	84687	HPRD
5566	85302	IntAct
5566	92609	PINA
5566	93587	PINA
5566	93974	PhosphositePlus
5566	94104	KinomeNetworkX
5566	94274	KinomeNetworkX,PhosphositePlus
5566	117159	PINA
5566	120892	IntAct,PhosphositePlus
5566	121278	KinomeNetworkX,PhosphositePlus
5566	122011	SignaLink2.0
5566	126393	KinomeNetworkX,PhosphositePlus
5566	131890	KinomeNetworkX,PhosphositePlus
5566	134359	IntAct
5566	143471	KinomeNetworkX
5566	145508	IntAct
5566	147746	KinomeNetworkX
5566	150094	PINA
5566	151242	KinomeNetworkX,PhosphositePlus
5566	158798	HPRD
5566	192111	PINA
5566	203068	PINA
5566	204851	KinomeNetworkX
5566	283455	KinomeNetworkX
5566	653361	KinomeNetworkX,PhosphositePlus
5567	5569	HPRD
5567	5570	HPRD
5567	5573	BioGRID,IntAct,PINA
5567	5575	IntAct,PINA
5567	5576	BioGRID,IntAct,PINA
5567	5577	BioGRID,IntAct,PINA
5567	5591	PINA
5567	5595	KinomeNetworkX
5567	5613	KinomeNetworkX
5567	5764	PINA
5567	5955	PINA
5567	6124	PINA
5567	6137	PINA
5567	6139	PINA
5567	6143	PINA
5567	6144	PINA
5567	6146	PINA
5567	6147	PINA
5567	6152	PINA
5567	6157	IntAct,PINA
5567	6158	PINA
5567	6169	PINA
5567	6173	PINA
5567	6187	PINA
5567	6188	PINA
5567	6191	PINA
5567	6194	IntAct,PINA
5567	6205	PINA
5567	6207	PINA
5567	6208	PINA
5567	6209	PINA
5567	6217	PINA
5567	6218	PINA
5567	6222	PINA
5567	6223	PINA
5567	6229	PINA
5567	6230	PINA
5567	6231	PINA
5567	6232	PINA
5567	6235	PINA
5567	6262	BioGRID,PINA
5567	6696	PINA
5567	6950	PINA
5567	7141	PINA
5567	7142	PINA
5567	7184	PINA
5567	7203	PINA
5567	7316	PINA
5567	7341	PINA
5567	7431	PINA
5567	7532	PINA
5567	8165	IntAct,PINA
5567	8471	PINA
5567	8550	KinomeNetworkX
5567	8655	IntAct,PINA
5567	8798	KinomeNetworkX
5567	8841	PINA
5567	8986	KinomeNetworkX
5567	9112	KinomeNetworkX
5567	9149	KinomeNetworkX
5567	9201	KinomeNetworkX
5567	9217	BioGRID,IntAct,PINA
5567	9218	IntAct,PINA
5567	9252	KinomeNetworkX
5567	9349	PINA
5567	9465	IntAct,PINA
5567	9495	IntAct,PINA
5567	9532	PINA
5567	9659	IntAct,PINA
5567	9859	PINA
5567	9943	PINA
5567	10093	PINA
5567	10095	PINA
5567	10096	PINA
5567	10097	PINA
5567	10109	PINA
5567	10131	IntAct,PINA
5567	10142	IntAct,PINA
5567	10238	IntAct,PINA
5567	10383	PINA
5567	10513	HI-II-14_Net,IntAct
5567	10574	PINA
5567	10575	PINA
5567	10576	PINA
5567	10694	PINA
5567	11116	IntAct
5567	11140	IntAct,PINA
5567	11215	IntAct,PINA
5567	11224	PINA
5567	11273	PINA
5567	22919	IntAct,PINA
5567	22948	PINA
5567	23432	PINA
5567	26128	PINA
5567	27238	PINA
5567	51002	PINA
5567	51065	PINA
5567	54813	PINA
5567	55210	PINA
5567	55700	PINA
5567	55738	IntAct,PINA
5567	55755	IntAct,PINA
5567	55796	KinomeNetworkX
5567	56957	KinomeNetworkX
5567	84281	PINA
5567	84790	PINA
5567	112858	PINA
5567	117159	PINA
5567	192111	PINA
5567	203068	PINA
5567	259232	PINA
5567	284119	PINA
5567	388697	PINA
5568	6262	BioGRID,PINA
5568	7141	PINA
5568	7142	PINA
5568	7316	PINA
5569	5613	HPRD
5569	7514	IntAct
5569	8655	HPRD
5569	23178	IntAct,PINA
5570	7316	PINA
5570	8581	IntAct,PINA
5570	8655	HPRD
5570	23411	PINA
5571	5571	IntAct
5571	6897	IntAct,PINA
5571	7316	PINA
5571	7415	PINA
5571	8408	IntAct,PINA
5571	8666	IntAct,PINA
5571	9706	IntAct
5571	9817	HI-II-14_Net,IntAct
5571	10606	IntAct,PINA
5571	10645	IntAct,PINA
5571	11337	IntAct
5571	22938	IntAct
5571	23031	IntAct
5571	29086	IntAct,PINA
5571	51422	BioGRID,HPRD,IntAct,PINA
5571	83659	HI-II-14_Net,IntAct
5571	84970	HI-II-14_Net,IntAct
5571	85291	HI-II-14_Net,IntAct
5571	96459	BioGRID,PINA
5571	130340	IntAct,PINA
5571	386682	HI-II-14_Net
5573	5573	BioGRID
5573	5575	BioGRID,HPRD,INstruct,PINA
5573	5580	KinomeNetworkX
5573	5594	KinomeNetworkX
5573	5597	INstruct,IntAct,PINA
5573	5601	KinomeNetworkX
5573	5613	HPRD,INstruct,IntAct,KinomeNetworkX
5573	5753	KinomeNetworkX
5573	5982	HPRD,IntAct
5573	6195	KinomeNetworkX
5573	6218	PINA
5573	6294	PINA
5573	6418	PINA
5573	6517	HPRD,PINA
5573	6657	PINA
5573	6711	PINA
5573	6749	PINA
5573	6788	PINA
5573	6812	PINA
5573	6850	KinomeNetworkX
5573	7289	IntAct,PINA
5573	7316	PINA
5573	7329	IntAct,PINA
5573	7465	KinomeNetworkX
5573	7525	KinomeNetworkX
5573	8165	BioGRID,HPRD,IntAct,PINA
5573	8452	PINA
5573	8536	PINA
5573	8852	BioGRID,HPRD,INstruct,PINA
5573	9040	IntAct,PINA
5573	9149	IntAct,PINA
5573	9189	BioGRID,IntAct,PINA
5573	9218	IntAct
5573	9465	HPRD
5573	9481	PINA
5573	9734	PINA
5573	9867	BioGRID,PINA
5573	9891	IntAct,PINA
5573	9943	PINA
5573	10018	InnateDB,IntAct,MINT,PINA
5573	10075	PINA
5573	10087	PINA
5573	10094	PINA
5573	10445	IntAct,PINA
5573	10454	IntAct,PINA
5573	10537	PINA
5573	10541	PINA
5573	10564	BioGRID,HPRD,PINA
5573	10565	PINA
5573	10641	IntAct,PINA
5573	10645	KinomeNetworkX
5573	11131	IntAct,PINA
5573	11183	KinomeNetworkX
5573	11215	BioGRID,HPRD,PINA
5573	11216	BioGRID,HPRD,IntAct,PINA
5573	11337	IntAct,PINA
5573	11345	IntAct,PINA
5573	22893	IntAct,PINA
5573	23070	PINA
5573	23408	PINA
5573	23418	IntAct,PINA
5573	23598	BioGRID,PINA
5573	23710	IntAct,PINA
5573	26121	PINA
5573	29108	HPRD,IntAct,PINA
5573	29117	PINA
5573	55660	HPRD,IntAct,PINA
5573	57154	PINA
5573	65125	INstruct,PINA
5573	79666	HPRD,IntAct,PINA
5573	80304	IntAct,PINA
5573	80854	IntAct,PINA
5573	81631	IntAct,PINA
5573	84281	HPRD,IntAct,PINA
5573	84707	PINA
5573	84978	IntAct
5573	92745	PINA
5573	128866	PINA
5573	340543	PINA
5573	440738	IntAct,PINA
5575	5575	BioGRID
5575	7316	PINA
5575	7329	IntAct,PINA
5575	7486	HPRD
5575	8165	BioGRID,HPRD,PINA
5575	8452	PINA
5575	29904	PINA
5575	54974	PINA
5575	55607	HPRD
5575	56931	PINA
5575	65125	INstruct,PINA
5576	5576	HPRD
5576	5577	IntAct
5576	5613	HPRD
5576	5979	HPRD
5576	6262	HPRD,PINA
5576	6344	HPRD
5576	6407	HPRD
5576	7316	PINA
5576	7415	PINA
5576	7430	HPRD
5576	8165	BioGRID,HPRD,IntAct,PINA
5576	8481	IntAct
5576	8536	PINA
5576	8655	IntAct
5576	8852	PINA
5576	8936	HPRD,PINA
5576	9465	HPRD
5576	9472	HPRD,PINA
5576	9495	HPRD,IntAct
5576	9590	HPRD,INstruct,IntAct
5576	9867	BioGRID,IntAct,PINA
5576	9919	IntAct
5576	10142	BioGRID,HPRD,PINA
5576	10270	BioGRID,HPRD,PINA
5576	10564	BioGRID,HPRD,PINA
5576	10566	BioGRID,HPRD,INstruct,IntAct,PINA
5576	10672	PINA
5576	10981	BioGRID,HPRD,PINA
5576	11116	IntAct
5576	11214	BioGRID,HPRD,PINA
5576	11215	BioGRID,HPRD,PINA
5576	11216	HPRD
5576	11217	BioGRID,HPRD,PINA
5576	22919	IntAct
5576	23512	PINA
5576	23633	PINA
5576	26960	HPRD
5576	84073	HPRD
5576	84557	IntAct
5576	132320	IntAct
5576	158798	BioGRID,HPRD,PINA
5577	5577	HPRD
5577	6262	PINA
5577	6657	PINA
5577	6836	IntAct
5577	6883	HI-II-14_Net
5577	7132	IntAct,PINA
5577	7316	PINA
5577	7410	IntAct
5577	8165	HPRD
5577	8481	IntAct
5577	8615	InnateDB,PINA
5577	8852	HPRD
5577	9465	BioGRID,HI-II-14_Net
5577	9495	BioGRID,HPRD,PINA
5577	9859	IntAct
5577	9919	IntAct
5577	10142	HPRD
5577	10564	IntAct,PINA
5577	11215	BioGRID,HPRD,PINA
5577	11216	HPRD
5577	23177	IntAct
5577	26960	HPRD
5577	29086	IntAct
5577	50813	IntAct
5577	55722	IntAct
5577	55755	IntAct
5577	57534	IntAct
5577	84318	IntAct
5577	158798	HPRD
5577	252842	PINA
5578	5578	BioGRID,HPRD,InnateDB,IntAct
5578	5581	InnateDB,IntAct,KinomeNetworkX,MINT,PINA,PhosphositePlus
5578	5587	KinomeNetworkX,PhosphositePlus
5578	5590	HPRD,INstruct
5578	5592	HPRD,KinomeNetworkX,PhosphositePlus
5578	5663	KinomeNetworkX
5578	5692	IntAct,PINA
5578	5739	HPRD,KinomeNetworkX,PINA,PhosphositePlus
5578	5770	KinomeNetworkX,PhosphositePlus
5578	5777	HPRD,KinomeNetworkX,PhosphositePlus
5578	5781	HPRD,KinomeNetworkX,PhosphositePlus
5578	5782	HPRD,KinomeNetworkX,PhosphositePlus
5578	5879	HPRD,IntAct,PINA
5578	5894	HPRD,KinomeNetworkX,PhosphositePlus,SignaLink2.0
5578	5899	KinomeNetworkX,PhosphositePlus
5578	5914	HPRD
5578	5979	KinomeNetworkX,PhosphositePlus
5578	5997	HPRD,PINA
5578	6000	HPRD,KinomeNetworkX,PhosphositePlus
5578	6010	HPRD
5578	6095	KinomeNetworkX,PhosphositePlus
5578	6134	HPRD
5578	6196	InnateDB,IntAct,MINT,PINA
5578	6199	KinomeNetworkX,PhosphositePlus
5578	6236	HPRD,INstruct,KinomeNetworkX,PINA,PhosphositePlus
5578	6248	KinomeNetworkX,PhosphositePlus
5578	6258	KinomeNetworkX
5578	6301	KinomeNetworkX
5578	6344	HPRD
5578	6383	HPRD,PINA
5578	6385	HPRD,IntAct,PINA
5578	6402	BioGRID,InnateDB,PINA
5578	6406	HPRD
5578	6407	HPRD
5578	6452	KinomeNetworkX
5578	6464	HPRD
5578	6505	HPRD,PINA
5578	6532	PhosphositePlus
5578	6536	HPRD
5578	6571	PhosphositePlus
5578	6616	HPRD,KinomeNetworkX,PhosphositePlus
5578	6624	BioGRID,HPRD,KinomeNetworkX,PINA,PhosphositePlus
5578	6674	HPRD
5578	6693	KinomeNetworkX,PhosphositePlus
5578	6696	HPRD
5578	6714	HPRD
5578	6722	KinomeNetworkX,PhosphositePlus
5578	6788	PhosphositePlus
5578	6812	HPRD
5578	6814	HPRD
5578	6850	HPRD,KinomeNetworkX
5578	6868	KinomeNetworkX,PhosphositePlus
5578	6876	KinomeNetworkX,PhosphositePlus
5578	6915	BioGRID,KinomeNetworkX,PINA,PhosphositePlus
5578	7011	HPRD
5578	7015	HPRD
5578	7037	KinomeNetworkX,PhosphositePlus
5578	7041	KinomeNetworkX
5578	7046	PhosphositePlus
5578	7074	HPRD,PINA
5578	7137	HPRD,KinomeNetworkX,PhosphositePlus
5578	7139	HPRD,PhosphositePlus
5578	7141	PINA
5578	7142	PINA
5578	7150	KinomeNetworkX,PhosphositePlus
5578	7153	HPRD,PINA
5578	7157	HPRD,KinomeNetworkX,PhosphositePlus
5578	7161	KinomeNetworkX,PhosphositePlus
5578	7222	HPRD,KinomeNetworkX,PhosphositePlus
5578	7273	KinomeNetworkX,PhosphositePlus
5578	7295	KinomeNetworkX,PhosphositePlus
5578	7297	InnateDB,IntAct,MINT,PINA
5578	7316	InnateDB,IntAct,MINT,PINA
5578	7332	KinomeNetworkX
5578	7376	PINA
5578	7408	KinomeNetworkX,PhosphositePlus
5578	7414	HPRD,KinomeNetworkX
5578	7421	KinomeNetworkX,PhosphositePlus
5578	7430	HPRD,KinomeNetworkX,PINA,PhosphositePlus
5578	7431	KinomeNetworkX,PhosphositePlus
5578	7439	KinomeNetworkX,PhosphositePlus
5578	7442	KinomeNetworkX,PhosphositePlus
5578	7448	HPRD,KinomeNetworkX,PINA,PhosphositePlus
5578	7458	KinomeNetworkX
5578	7504	HPRD
5578	7532	HPRD,PINA
5578	7534	HPRD,PINA
5578	7791	KinomeNetworkX
5578	7812	KinomeNetworkX
5578	7832	HPRD
5578	8048	KinomeNetworkX
5578	8091	PINA
5578	8290	PINA
5578	8350	PINA,PhosphositePlus
5578	8407	PhosphositePlus
5578	8436	HPRD
5578	8514	KinomeNetworkX,PhosphositePlus
5578	8525	HPRD,INstruct
5578	8527	HPRD,KinomeNetworkX
5578	8563	HPRD,KinomeNetworkX,PhosphositePlus
5578	8650	HPRD,PINA
5578	8682	HPRD
5578	8721	HPRD
5578	8773	HPRD,KinomeNetworkX
5578	8805	KinomeNetworkX
5578	8826	KinomeNetworkX,PhosphositePlus
5578	8837	KinomeNetworkX,PhosphositePlus
5578	8856	PhosphositePlus
5578	8893	KinomeNetworkX
5578	8930	KinomeNetworkX,PhosphositePlus
5578	9112	KinomeNetworkX
5578	9126	KinomeNetworkX
5578	9138	HPRD
5578	9260	HPRD
5578	9266	HPRD,KinomeNetworkX,PhosphositePlus
5578	9322	KinomeNetworkX
5578	9332	HPRD
5578	9368	KinomeNetworkX,PhosphositePlus
5578	9421	HPRD,PINA
5578	9463	HPRD,PINA
5578	9464	HPRD,PINA
5578	9495	HPRD,PINA
5578	9506	KinomeNetworkX
5578	9590	HPRD,PINA
5578	9611	KinomeNetworkX,PhosphositePlus
5578	9775	KinomeNetworkX
5578	9970	KinomeNetworkX,PhosphositePlus
5578	9971	KinomeNetworkX,PhosphositePlus
5578	10008	KinomeNetworkX,PhosphositePlus
5578	10011	KinomeNetworkX
5578	10013	BioGRID,InnateDB,IntAct,MINT,PINA
5578	10023	KinomeNetworkX,PhosphositePlus
5578	10073	KinomeNetworkX
5578	10207	IntAct,PINA
5578	10287	HPRD
5578	10398	KinomeNetworkX,PhosphositePlus
5578	10399	HPRD,PINA
5578	10614	PhosphositePlus
5578	10616	BioGRID
5578	10666	KinomeNetworkX,PhosphositePlus
5578	10755	InnateDB,IntAct,MINT,PINA
5578	10811	KinomeNetworkX,PhosphositePlus
5578	10928	HPRD,IntAct,KinomeNetworkX,PINA,PhosphositePlus
5578	11033	HPRD,KinomeNetworkX,PhosphositePlus
5578	11186	PhosphositePlus
5578	11244	KinomeNetworkX
5578	22908	IntAct,PINA
5578	22927	HPRD,KinomeNetworkX,PINA,PhosphositePlus
5578	22985	PINA
5578	23236	HPRD
5578	23294	KinomeNetworkX
5578	23513	PINA
5578	23586	BioGRID,PINA,PhosphositePlus
5578	23650	HPRD
5578	23683	KinomeNetworkX,PhosphositePlus
5578	23704	HPRD
5578	25865	KinomeNetworkX,PhosphositePlus
5578	25970	PhosphositePlus
5578	25998	PINA
5578	26000	KinomeNetworkX
5578	26060	PhosphositePlus
5578	26260	PINA
5578	26353	HPRD
5578	26472	KinomeNetworkX,PhosphositePlus
5578	29899	KinomeNetworkX,PhosphositePlus
5578	30819	KinomeNetworkX
5578	50848	HPRD,KinomeNetworkX,PhosphositePlus
5578	51283	KinomeNetworkX
5578	54474	KinomeNetworkX,PhosphositePlus
5578	54585	KinomeNetworkX
5578	54795	KinomeNetworkX,PhosphositePlus
5578	54866	KinomeNetworkX
5578	55036	KinomeNetworkX
5578	55294	KinomeNetworkX,PhosphositePlus
5578	55503	HPRD,KinomeNetworkX,PINA,PhosphositePlus
5578	56302	KinomeNetworkX,PhosphositePlus
5578	57158	PhosphositePlus
5578	57175	HPRD,KinomeNetworkX,PhosphositePlus
5578	57407	KinomeNetworkX
5578	57502	PhosphositePlus
5578	60312	HPRD,KinomeNetworkX,PINA,PhosphositePlus
5578	60313	KinomeNetworkX
5578	64221	PhosphositePlus
5578	64802	KinomeNetworkX,PhosphositePlus
5578	79400	PhosphositePlus
5578	81608	KinomeNetworkX
5578	84708	PINA
5578	84790	KinomeNetworkX,PhosphositePlus
5578	90933	BioGRID,PINA
5578	94274	BioGRID,HPRD,KinomeNetworkX,PINA,PhosphositePlus
5578	112398	KinomeNetworkX,PhosphositePlus
5578	131890	KinomeNetworkX,PhosphositePlus
5578	158809	KinomeNetworkX
5578	158931	KinomeNetworkX
5578	166863	KinomeNetworkX
5578	222183	KinomeNetworkX
5578	222484	PINA
5578	253260	BioGRID,InnateDB,IntAct,MINT,PINA
5578	653361	HPRD,IntAct,KinomeNetworkX,PINA,PhosphositePlus
5578	653973	KinomeNetworkX
5578	100506658	HPRD
5579	5579	BioGRID,HPRD,InnateDB,PhosphositePlus
5579	5580	IntAct,PINA
5579	5597	HPRD
5579	5781	HPRD,KinomeNetworkX,PhosphositePlus
5579	5925	HPRD,PINA
5579	5997	HPRD,PINA
5579	6199	KinomeNetworkX,PhosphositePlus
5579	6236	HPRD,INstruct
5579	6383	HPRD,PINA
5579	6709	HPRD
5579	6812	HPRD
5579	7013	IntAct,PINA
5579	7074	PINA
5579	7132	InnateDB,PINA
5579	7153	HPRD,PINA
5579	7161	KinomeNetworkX
5579	7299	KinomeNetworkX,PhosphositePlus
5579	7316	PINA
5579	7448	HPRD
5579	7532	HPRD,PINA
5579	7940	HPRD
5579	8350	PINA,PhosphositePlus
5579	8517	PINA
5579	8650	HPRD,PINA
5579	8766	KinomeNetworkX
5579	8837	KinomeNetworkX,PhosphositePlus
5579	9260	HPRD
5579	9266	HPRD
5579	10399	BioGRID,HPRD,InnateDB,IntAct,PINA
5579	10611	BioGRID,HPRD,PINA
5579	10616	BioGRID,PINA
5579	10672	HPRD,PINA
5579	22927	HPRD
5579	23035	PINA
5579	23239	PINA
5579	23586	BioGRID,PINA
5579	23613	HPRD
5579	25780	BioGRID,HPRD,INstruct,PINA
5579	25998	BioGRID,KinomeNetworkX,PINA,PhosphositePlus
5579	26277	IntAct,PINA
5579	51738	KinomeNetworkX
5579	54101	BioGRID,HPRD,PINA
5579	54899	KinomeNetworkX
5579	55072	BioGRID,PINA
5579	55503	KinomeNetworkX
5579	55824	IntAct
5579	60312	HPRD,PINA
5579	79400	KinomeNetworkX,PhosphositePlus
5579	79801	IntAct
5579	79960	KinomeNetworkX
5579	84433	BioGRID,HPRD,PINA
5579	84876	KinomeNetworkX,PhosphositePlus
5579	90933	BioGRID,PINA
5579	127933	KinomeNetworkX
5579	148281	HPRD,KinomeNetworkX,PINA
5579	653361	BioGRID,HPRD,KinomeNetworkX
5579	100506658	HPRD,PhosphositePlus
5580	5580	BioGRID,HPRD,InnateDB,IntAct,PhosphositePlus
5580	5587	KinomeNetworkX,PhosphositePlus
5580	5588	IntAct
5580	5590	HPRD,INstruct
5580	5591	HPRD
5580	5594	HPRD
5580	5595	HPRD
5580	5602	KinomeNetworkX
5580	5604	KinomeNetworkX
5580	5608	KinomeNetworkX
5580	5610	KinomeNetworkX
5580	5644	PINA
5580	5777	BioGRID,HPRD,PINA
5580	5786	HPRD,KinomeNetworkX,PhosphositePlus
5580	5879	HPRD
5580	5894	HPRD
5580	6132	PINA
5580	6137	PINA
5580	6146	PINA
5580	6147	PINA
5580	6159	PINA
5580	6168	IntAct,PINA
5580	6173	PINA
5580	6188	KinomeNetworkX,PINA,PhosphositePlus
5580	6191	PINA
5580	6194	KinomeNetworkX,PhosphositePlus
5580	6199	KinomeNetworkX,PhosphositePlus
5580	6205	PINA
5580	6222	PINA
5580	6223	PINA
5580	6230	PINA
5580	6232	PINA
5580	6235	PINA
5580	6385	HPRD
5580	6464	BioGRID,HPRD,IntAct,KinomeNetworkX,PINA,PhosphositePlus
5580	6609	KinomeNetworkX,PhosphositePlus
5580	6622	PINA
5580	6624	HPRD
5580	6667	BioGRID,PINA
5580	6688	InnateDB,IntAct
5580	6714	HPRD,INstruct,IntAct,KinomeNetworkX,PINA,PhosphositePlus
5580	6733	KinomeNetworkX
5580	6734	PINA
5580	6772	BioGRID,HPRD,INstruct,InnateDB,KinomeNetworkX,PhosphositePlus
5580	6774	BioGRID,HPRD,INstruct,KinomeNetworkX,PINA,PhosphositePlus
5580	6792	KinomeNetworkX
5580	6868	KinomeNetworkX,PhosphositePlus
5580	6876	HPRD
5580	6885	KinomeNetworkX
5580	7074	HPRD,PINA
5580	7086	IntAct
5580	7132	BioGRID,InnateDB,PINA
5580	7137	KinomeNetworkX,PhosphositePlus
5580	7153	IntAct
5580	7155	IntAct
5580	7157	IntAct,KinomeNetworkX,PINA,PhosphositePlus
5580	7161	KinomeNetworkX,PhosphositePlus
5580	7216	IntAct,PINA
5580	7291	KinomeNetworkX
5580	7301	KinomeNetworkX
5580	7316	PINA
5580	7320	KinomeNetworkX
5580	7428	BioGRID,PINA
5580	7439	KinomeNetworkX,PhosphositePlus
5580	7529	HPRD,InnateDB,KinomeNetworkX
5580	7532	HPRD,PINA
5580	7534	HPRD,PINA
5580	7690	IntAct
5580	7818	KinomeNetworkX,PhosphositePlus
5580	7852	KinomeNetworkX,PhosphositePlus
5580	8048	KinomeNetworkX
5580	8350	KinomeNetworkX,PhosphositePlus
5580	8449	IntAct
5580	8471	PINA
5580	8536	PINA
5580	8626	IntAct
5580	8650	HPRD
5580	8754	HPRD,PINA
5580	8767	KinomeNetworkX
5580	8878	PINA
5580	8899	IntAct
5580	9131	PINA
5580	9208	KinomeNetworkX
5580	9235	InnateDB,PINA
