disease	GeneID
Male Urogenital Diseases	6396
Male Urogenital Diseases	63970
Male Urogenital Diseases	63978
Male Urogenital Diseases	640
Male Urogenital Diseases	64002
Male Urogenital Diseases	6401
Male Urogenital Diseases	6402
Male Urogenital Diseases	6403
Male Urogenital Diseases	6405
Male Urogenital Diseases	64066
Male Urogenital Diseases	64067
Male Urogenital Diseases	64077
Male Urogenital Diseases	64078
Male Urogenital Diseases	641
Male Urogenital Diseases	64116
Male Urogenital Diseases	64122
Male Urogenital Diseases	64127
Male Urogenital Diseases	64131
Male Urogenital Diseases	64132
Male Urogenital Diseases	64135
Male Urogenital Diseases	6414
Male Urogenital Diseases	64146
Male Urogenital Diseases	6416
Male Urogenital Diseases	64170
Male Urogenital Diseases	64173
Male Urogenital Diseases	64184
Male Urogenital Diseases	642
Male Urogenital Diseases	64210
Male Urogenital Diseases	6422
Male Urogenital Diseases	64223
Male Urogenital Diseases	642305
Male Urogenital Diseases	6424
Male Urogenital Diseases	64240
Male Urogenital Diseases	64241
Male Urogenital Diseases	6429
Male Urogenital Diseases	6431
Male Urogenital Diseases	64321
Male Urogenital Diseases	64333
Male Urogenital Diseases	64376
Male Urogenital Diseases	64386
Male Urogenital Diseases	64399
Male Urogenital Diseases	64405
Male Urogenital Diseases	6441
Male Urogenital Diseases	64421
Male Urogenital Diseases	64423
Male Urogenital Diseases	6446
Male Urogenital Diseases	64478
Male Urogenital Diseases	6455
Male Urogenital Diseases	64577
Male Urogenital Diseases	6462
Male Urogenital Diseases	64648
Male Urogenital Diseases	64663
Male Urogenital Diseases	6469
Male Urogenital Diseases	6470
Male Urogenital Diseases	64746
Male Urogenital Diseases	64754
Male Urogenital Diseases	64781
Male Urogenital Diseases	6480
Male Urogenital Diseases	64805
Male Urogenital Diseases	64806
Male Urogenital Diseases	64816
Male Urogenital Diseases	6483
Male Urogenital Diseases	64849
Male Urogenital Diseases	64866
Male Urogenital Diseases	649
Male Urogenital Diseases	6492
Male Urogenital Diseases	64924
Male Urogenital Diseases	6494
Male Urogenital Diseases	6495
Male Urogenital Diseases	6498
Male Urogenital Diseases	650
Male Urogenital Diseases	65010
Male Urogenital Diseases	65018
Male Urogenital Diseases	6502
Male Urogenital Diseases	6504
Male Urogenital Diseases	6509
Male Urogenital Diseases	651
Male Urogenital Diseases	6510
Male Urogenital Diseases	65125
Male Urogenital Diseases	6513
Male Urogenital Diseases	6514
Male Urogenital Diseases	6517
Male Urogenital Diseases	6518
Male Urogenital Diseases	6519
Male Urogenital Diseases	652
Male Urogenital Diseases	6521
Male Urogenital Diseases	65217
Male Urogenital Diseases	6522
Male Urogenital Diseases	6523
Male Urogenital Diseases	6524
Male Urogenital Diseases	65250
Male Urogenital Diseases	6526
Male Urogenital Diseases	65264
Male Urogenital Diseases	65266
Male Urogenital Diseases	65268
Male Urogenital Diseases	653
Male Urogenital Diseases	6530
Male Urogenital Diseases	6531
Male Urogenital Diseases	6532
Male Urogenital Diseases	6535
Male Urogenital Diseases	653509
Male Urogenital Diseases	6536
Male Urogenital Diseases	6540
Male Urogenital Diseases	6546
Male Urogenital Diseases	655
Male Urogenital Diseases	6554
Male Urogenital Diseases	6555
Male Urogenital Diseases	6556
Male Urogenital Diseases	6559
Male Urogenital Diseases	6561
Male Urogenital Diseases	6563
Male Urogenital Diseases	6564
Male Urogenital Diseases	6565
Male Urogenital Diseases	6566
Male Urogenital Diseases	6569
Male Urogenital Diseases	657
Male Urogenital Diseases	6573
Male Urogenital Diseases	6579
Male Urogenital Diseases	658
Male Urogenital Diseases	6580
Male Urogenital Diseases	6581
Male Urogenital Diseases	6582
Male Urogenital Diseases	6583
Male Urogenital Diseases	6584
Male Urogenital Diseases	6597
Male Urogenital Diseases	66002
Male Urogenital Diseases	66037
Male Urogenital Diseases	6608
Male Urogenital Diseases	6612
Male Urogenital Diseases	662
Male Urogenital Diseases	663
Male Urogenital Diseases	6641
Male Urogenital Diseases	6647
Male Urogenital Diseases	6648
Male Urogenital Diseases	6649
Male Urogenital Diseases	665
Male Urogenital Diseases	6654
Male Urogenital Diseases	6655
Male Urogenital Diseases	6657
Male Urogenital Diseases	6658
Male Urogenital Diseases	6660
Male Urogenital Diseases	6662
Male Urogenital Diseases	6663
Male Urogenital Diseases	6670
Male Urogenital Diseases	668
Male Urogenital Diseases	6687
Male Urogenital Diseases	6690
Male Urogenital Diseases	6693
Male Urogenital Diseases	6696
Male Urogenital Diseases	6698
Male Urogenital Diseases	671
Male Urogenital Diseases	6715
Male Urogenital Diseases	6716
Male Urogenital Diseases	6717
Male Urogenital Diseases	672
Male Urogenital Diseases	6720
Male Urogenital Diseases	6721
Male Urogenital Diseases	673
Male Urogenital Diseases	6736
Male Urogenital Diseases	675
Male Urogenital Diseases	6750
Male Urogenital Diseases	6751
Male Urogenital Diseases	6752
Male Urogenital Diseases	6753
Male Urogenital Diseases	6754
Male Urogenital Diseases	6755
Male Urogenital Diseases	676
Male Urogenital Diseases	6770
Male Urogenital Diseases	6772
Male Urogenital Diseases	6774
Male Urogenital Diseases	6775
Male Urogenital Diseases	6775063
Male Urogenital Diseases	6775064
Male Urogenital Diseases	6775065
Male Urogenital Diseases	6775070
Male Urogenital Diseases	6775072
Male Urogenital Diseases	6775073
Male Urogenital Diseases	6775074
Male Urogenital Diseases	6775077
Male Urogenital Diseases	6775078
Male Urogenital Diseases	6775079
Male Urogenital Diseases	6775083
Male Urogenital Diseases	6775094
Male Urogenital Diseases	6775095
Male Urogenital Diseases	6775098
Male Urogenital Diseases	6778
Male Urogenital Diseases	6779
Male Urogenital Diseases	6781
Male Urogenital Diseases	6783
Male Urogenital Diseases	6787
Male Urogenital Diseases	6788
Male Urogenital Diseases	6789
Male Urogenital Diseases	6790
Male Urogenital Diseases	6794
Male Urogenital Diseases	6795
Male Urogenital Diseases	6799
Male Urogenital Diseases	6804
Male Urogenital Diseases	6815
Male Urogenital Diseases	6817
Male Urogenital Diseases	6819
Male Urogenital Diseases	6820
Male Urogenital Diseases	6822
Male Urogenital Diseases	683
Male Urogenital Diseases	6833
Male Urogenital Diseases	6839
Male Urogenital Diseases	6840
Male Urogenital Diseases	6847
Male Urogenital Diseases	6850
Male Urogenital Diseases	6866
Male Urogenital Diseases	6870
Male Urogenital Diseases	6872
Male Urogenital Diseases	6876
Male Urogenital Diseases	6880
Male Urogenital Diseases	6882
Male Urogenital Diseases	6885
Male Urogenital Diseases	6890
Male Urogenital Diseases	6891
Male Urogenital Diseases	6895
Male Urogenital Diseases	6899
Male Urogenital Diseases	6902
Male Urogenital Diseases	6904
Male Urogenital Diseases	6909
Male Urogenital Diseases	6911
Male Urogenital Diseases	6916
Male Urogenital Diseases	6926
Male Urogenital Diseases	6927
Male Urogenital Diseases	6928
Male Urogenital Diseases	6929
Male Urogenital Diseases	693189
Male Urogenital Diseases	693190
Male Urogenital Diseases	693193
Male Urogenital Diseases	6932
Male Urogenital Diseases	693216
Male Urogenital Diseases	6934
Male Urogenital Diseases	6942
Male Urogenital Diseases	6947
Male Urogenital Diseases	6948
Male Urogenital Diseases	6955
Male Urogenital Diseases	6988
Male Urogenital Diseases	699
Male Urogenital Diseases	6996
Male Urogenital Diseases	7001
Male Urogenital Diseases	701
Male Urogenital Diseases	7010
Male Urogenital Diseases	7011
Male Urogenital Diseases	7013
Male Urogenital Diseases	7014
Male Urogenital Diseases	7015
Male Urogenital Diseases	7020
Male Urogenital Diseases	7029
Male Urogenital Diseases	7030
Male Urogenital Diseases	7031
Male Urogenital Diseases	7033
Male Urogenital Diseases	7037
Male Urogenital Diseases	7040
Male Urogenital Diseases	7043
Male Urogenital Diseases	7046
Male Urogenital Diseases	7048
Male Urogenital Diseases	7049
Male Urogenital Diseases	705
Male Urogenital Diseases	7051
Male Urogenital Diseases	7054
Male Urogenital Diseases	7056
Male Urogenital Diseases	7057
Male Urogenital Diseases	7058
Male Urogenital Diseases	706
Male Urogenital Diseases	7060
Male Urogenital Diseases	7066
Male Urogenital Diseases	7067
Male Urogenital Diseases	7071
Male Urogenital Diseases	7075
Male Urogenital Diseases	7076
Male Urogenital Diseases	7077
Male Urogenital Diseases	7078
Male Urogenital Diseases	7086
Male Urogenital Diseases	7087
Male Urogenital Diseases	7096
Male Urogenital Diseases	7097
Male Urogenital Diseases	7098
Male Urogenital Diseases	7099
Male Urogenital Diseases	710
Male Urogenital Diseases	7100
Male Urogenital Diseases	7103
Male Urogenital Diseases	7112
Male Urogenital Diseases	7113
Male Urogenital Diseases	712
Male Urogenital Diseases	7124
Male Urogenital Diseases	7126
Male Urogenital Diseases	7128
Male Urogenital Diseases	713
Male Urogenital Diseases	7132
Male Urogenital Diseases	7133
Male Urogenital Diseases	714
Male Urogenital Diseases	7141
Male Urogenital Diseases	7142
Male Urogenital Diseases	7143
Male Urogenital Diseases	7148
Male Urogenital Diseases	715
Male Urogenital Diseases	7153
Male Urogenital Diseases	7157
Male Urogenital Diseases	7158
Male Urogenital Diseases	7159
Male Urogenital Diseases	716
Male Urogenital Diseases	7161
Male Urogenital Diseases	7163
Male Urogenital Diseases	717
Male Urogenital Diseases	7170
Male Urogenital Diseases	7172
Male Urogenital Diseases	7173
Male Urogenital Diseases	7178
Male Urogenital Diseases	7179
Male Urogenital Diseases	718
Male Urogenital Diseases	7180
Male Urogenital Diseases	7184
Male Urogenital Diseases	7185
Male Urogenital Diseases	7189
Male Urogenital Diseases	719
Male Urogenital Diseases	722
Male Urogenital Diseases	7220
Male Urogenital Diseases	7222
Male Urogenital Diseases	7225
Male Urogenital Diseases	7227
Male Urogenital Diseases	7248
Male Urogenital Diseases	7249
Male Urogenital Diseases	725
Male Urogenital Diseases	7251
Male Urogenital Diseases	7258
Male Urogenital Diseases	7259
Male Urogenital Diseases	727
Male Urogenital Diseases	7272
Male Urogenital Diseases	7274
Male Urogenital Diseases	7275
Male Urogenital Diseases	7276
Male Urogenital Diseases	727677
Male Urogenital Diseases	727897
Male Urogenital Diseases	728
Male Urogenital Diseases	728695
Male Urogenital Diseases	728712
Male Urogenital Diseases	729
Male Urogenital Diseases	7292
Male Urogenital Diseases	729230
Male Urogenital Diseases	729238
Male Urogenital Diseases	729296
Male Urogenital Diseases	7294
Male Urogenital Diseases	7295
Male Urogenital Diseases	7296
Male Urogenital Diseases	7297
Male Urogenital Diseases	729786
Male Urogenital Diseases	7298
Male Urogenital Diseases	7299
Male Urogenital Diseases	729920
Male Urogenital Diseases	730
Male Urogenital Diseases	731
Male Urogenital Diseases	732
Male Urogenital Diseases	7320
Male Urogenital Diseases	733
Male Urogenital Diseases	7332
Male Urogenital Diseases	7345
Male Urogenital Diseases	7348
Male Urogenital Diseases	735
Male Urogenital Diseases	7350
Male Urogenital Diseases	7351
Male Urogenital Diseases	7352
Male Urogenital Diseases	7355
Male Urogenital Diseases	7356
Male Urogenital Diseases	7361
Male Urogenital Diseases	7363
Male Urogenital Diseases	7364
Male Urogenital Diseases	7365
Male Urogenital Diseases	7366
Male Urogenital Diseases	7367
Male Urogenital Diseases	7368
Male Urogenital Diseases	7369
Male Urogenital Diseases	7371
Male Urogenital Diseases	7374
Male Urogenital Diseases	7376
Male Urogenital Diseases	7379
Male Urogenital Diseases	7380
Male Urogenital Diseases	7381
Male Urogenital Diseases	7386
Male Urogenital Diseases	7389
Male Urogenital Diseases	7391
Male Urogenital Diseases	7398
Male Urogenital Diseases	7403
Male Urogenital Diseases	7410
Male Urogenital Diseases	7412
Male Urogenital Diseases	7421
Male Urogenital Diseases	7422
Male Urogenital Diseases	7424
Male Urogenital Diseases	7428
Male Urogenital Diseases	7430
Male Urogenital Diseases	7431
Male Urogenital Diseases	7432
Male Urogenital Diseases	7439
Male Urogenital Diseases	744
Male Urogenital Diseases	7444
Male Urogenital Diseases	745
Male Urogenital Diseases	7450
Male Urogenital Diseases	7465
Male Urogenital Diseases	7466
Male Urogenital Diseases	7468
Male Urogenital Diseases	7472
Male Urogenital Diseases	7473
Male Urogenital Diseases	7474
Male Urogenital Diseases	7475
Male Urogenital Diseases	7476
Male Urogenital Diseases	7479
Male Urogenital Diseases	7481
Male Urogenital Diseases	7484
Male Urogenital Diseases	7486
Male Urogenital Diseases	7490
Male Urogenital Diseases	7494
Male Urogenital Diseases	7498
Male Urogenital Diseases	7507
Male Urogenital Diseases	7508
Male Urogenital Diseases	7515
Male Urogenital Diseases	7516
Male Urogenital Diseases	7517
Male Urogenital Diseases	7518
Male Urogenital Diseases	7520
Male Urogenital Diseases	7529
Male Urogenital Diseases	7533
Male Urogenital Diseases	7536
Male Urogenital Diseases	768
Male Urogenital Diseases	7694
Male Urogenital Diseases	7703
Male Urogenital Diseases	771
Male Urogenital Diseases	7773
Male Urogenital Diseases	7776
Male Urogenital Diseases	7779
Male Urogenital Diseases	7780
Male Urogenital Diseases	7782
Male Urogenital Diseases	780
Male Urogenital Diseases	7804
Male Urogenital Diseases	7812
Male Urogenital Diseases	7818
Male Urogenital Diseases	7827
Male Urogenital Diseases	7837
Male Urogenital Diseases	7840
Male Urogenital Diseases	7852
Male Urogenital Diseases	7855
Male Urogenital Diseases	7862
Male Urogenital Diseases	7869
Male Urogenital Diseases	7874
Male Urogenital Diseases	78989
Male Urogenital Diseases	78996
Male Urogenital Diseases	79001
Male Urogenital Diseases	79029
Male Urogenital Diseases	79068
Male Urogenital Diseases	79072
Male Urogenital Diseases	79083
Male Urogenital Diseases	79109
Male Urogenital Diseases	79148
Male Urogenital Diseases	7915
Male Urogenital Diseases	7917
Male Urogenital Diseases	7918
Male Urogenital Diseases	79190
Male Urogenital Diseases	79258
Male Urogenital Diseases	79295
Male Urogenital Diseases	793
Male Urogenital Diseases	7936
Male Urogenital Diseases	79368
Male Urogenital Diseases	7940
Male Urogenital Diseases	7941
Male Urogenital Diseases	79444
Male Urogenital Diseases	79577
Male Urogenital Diseases	79582
Male Urogenital Diseases	79602
Male Urogenital Diseases	79603
Male Urogenital Diseases	79628
Male Urogenital Diseases	7965
Male Urogenital Diseases	79661
Male Urogenital Diseases	79722
Male Urogenital Diseases	79723
Male Urogenital Diseases	79728
Male Urogenital Diseases	79730
Male Urogenital Diseases	79776
Male Urogenital Diseases	7979
Male Urogenital Diseases	79799
Male Urogenital Diseases	79800
Male Urogenital Diseases	79807
Male Urogenital Diseases	79809
Male Urogenital Diseases	79837
Male Urogenital Diseases	79858
Male Urogenital Diseases	799
Male Urogenital Diseases	79912
Male Urogenital Diseases	79930
Male Urogenital Diseases	79932
Male Urogenital Diseases	79957
Male Urogenital Diseases	79977
Male Urogenital Diseases	79990
Male Urogenital Diseases	800
Male Urogenital Diseases	8000
Male Urogenital Diseases	8001
Male Urogenital Diseases	80010
Male Urogenital Diseases	80018
Male Urogenital Diseases	80020
Male Urogenital Diseases	80031
Male Urogenital Diseases	80070
Male Urogenital Diseases	8013
Male Urogenital Diseases	80142
Male Urogenital Diseases	80144
Male Urogenital Diseases	80177
Male Urogenital Diseases	80184
Male Urogenital Diseases	80198
Male Urogenital Diseases	80216
Male Urogenital Diseases	80258
Male Urogenital Diseases	80271
Male Urogenital Diseases	8029
Male Urogenital Diseases	80307
Male Urogenital Diseases	8031
Male Urogenital Diseases	80312
Male Urogenital Diseases	80326
Male Urogenital Diseases	80347
Male Urogenital Diseases	80350
Male Urogenital Diseases	80351
Male Urogenital Diseases	8036
Male Urogenital Diseases	80380
Male Urogenital Diseases	805
Male Urogenital Diseases	8061
Male Urogenital Diseases	80704
Male Urogenital Diseases	80736
Male Urogenital Diseases	8074
Male Urogenital Diseases	80761
Male Urogenital Diseases	80776
Male Urogenital Diseases	80781
Male Urogenital Diseases	80829
Male Urogenital Diseases	80832
Male Urogenital Diseases	80833
Male Urogenital Diseases	80848
Male Urogenital Diseases	80854
Male Urogenital Diseases	8091
Male Urogenital Diseases	81
Male Urogenital Diseases	81025
Male Urogenital Diseases	81027
Male Urogenital Diseases	81037
Male Urogenital Diseases	8110
Male Urogenital Diseases	8139
Male Urogenital Diseases	814
Male Urogenital Diseases	8140
Male Urogenital Diseases	8148
Male Urogenital Diseases	81494
Male Urogenital Diseases	81615
Male Urogenital Diseases	81623
Male Urogenital Diseases	81697
Male Urogenital Diseases	81793
Male Urogenital Diseases	81839
Male Urogenital Diseases	81846
Male Urogenital Diseases	81848
