disease	drug	proximity	pval	similarity	adjusted_similarity
Memory Disorders	propylhexedrine	1	0.001163293	0.75	0.945098078077383
Memory Disorders	prothrombin	1	0.000437539	0.75	0.945098078077383
Memory Disorders	protriptyline	1	0.006204134	0.75	0.475573630947114
Memory Disorders	prucalopride	1	0.00226047	0.75	0.945098078077383
Memory Disorders	pseudoephedrine	1	1.12e-06	0.75	0.475573630947114
Memory Disorders	pyrimethamine	0.5	9.64e-05	0.875	0.989912580974802
Memory Disorders	quazepam	1.733333333	0.00146782	0.56666666675	0.572700816400868
Memory Disorders	quetiapine	1.538461538	4.88e-07	0.6153846155	0.190936397049312
Memory Disorders	quinagolide	0.666666667	3.96e-08	0.83333333325	0.676022002084612
Memory Disorders	quinapril	0	3.64e-05	1	0.916996180685167
Memory Disorders	quinidine	1.333333333	0.009587013	0.66666666675	0.843611506693975
Memory Disorders	racepinephrine	1.111111111	5.01e-06	0.72222222225	0.921212993401376
Memory Disorders	ramipril	1	0.000106532	0.75	0.945098078077383
Memory Disorders	ranolazine	1.6	6.53e-05	0.6	0.680709788918494
Memory Disorders	regadenoson	1	0.01684862	0.75	0.475573630947114
Memory Disorders	remoxipride	1	6.35e-06	0.75	0.475573630947114
Memory Disorders	rescinnamine	0	5.99e-09	1	0.916996180685167
Memory Disorders	reserpine	1	0.018014234	0.75	0.945098078077383
Memory Disorders	resveratrol	1.086956522	0.002407693	0.7282608695	0.92710383372437
Memory Disorders	reteplase	0.75	0.002884914	0.8125	0.976247630772842
Memory Disorders	risperidone	1.4	7.77e-06	0.65	0.250155464708731
Memory Disorders	roflumilast	1.5	0.027662698	0.625	0.751224390915506
Memory Disorders	ropinirole	1.222222222	1.55e-06	0.6944444445	0.888166295431888
Memory Disorders	rotigotine	1.142857143	6.73e-07	0.71428571425	0.388190164697243
Memory Disorders	roxithromycin	0	1.43e-05	1	0.998215649602825
Memory Disorders	rufinamide	1	0.04908269	0.75	0.945098078077383
Memory Disorders	salbutamol	0.333333333	2.32e-05	0.91666666675	0.994327988993813
Memory Disorders	salmeterol	0.333333333	3.87e-05	0.91666666675	0.827624363017613
Memory Disorders	salmon calcitonin	1	0.02681328	0.75	0.945098078077383
Memory Disorders	sapropterin	1.25	0.012547567	0.6875	0.878194941649415
Memory Disorders	secobarbital	1.294117647	3.52e-09	0.67647058825	0.860789819747103
Memory Disorders	secretin human	1	0.005026772	0.75	0.945098078077383
Memory Disorders	selegiline	1.5	0.03003023	0.625	0.206233008902532
Memory Disorders	sertindole	1	3.35e-08	0.75	0.945098078077383
Memory Disorders	sertraline	1	1.05e-05	0.75	0.475573630947114
Memory Disorders	sevoflurane	1.777777778	0.010023863	0.5555555555	0.534485197790855
Memory Disorders	sibutramine	0.666666667	5.46e-08	0.83333333325	0.676022002084612
Memory Disorders	silodosin	1	0.00052867	0.75	0.945098078077383
Memory Disorders	siltuximab	0	1.11e-06	1	0.998215649602825
Memory Disorders	siponimod	1.5	0.04161242	0.625	0.751224390915506
Memory Disorders	sirolimus	1	0.039847608	0.75	0.945098078077383
Memory Disorders	sodium carbonate	1.25	0.001234983	0.6875	0.878194941649415
Memory Disorders	sodium sulfate	1	0.000841869	0.75	0.945098078077383
Memory Disorders	solriamfetol	1	0.000537771	0.75	0.475573630947114
Memory Disorders	sonidegib	1	0.005026772	0.75	0.945098078077383
Memory Disorders	sotalol	0.666666667	0.00598439	0.83333333325	0.676022002084612
Memory Disorders	spirapril	0	2.61e-14	1	0.916996180685167
Memory Disorders	stearic acid	1	0.003057268	0.75	0.945098078077383
Memory Disorders	sucralfate	0.8	1.85e-05	0.8	0.971858784474537
Memory Disorders	sulpiride	1	0.000452777	0.75	0.945098078077383
Memory Disorders	talbutal	1.647058824	0.000590854	0.588235294	0.152460696976449
Memory Disorders	tamsulosin	1	9.22e-05	0.75	0.945098078077383
Memory Disorders	tapentadol	1.5	0.03490735	0.625	0.206233008902532
Memory Disorders	tasonermin	0.5	0.024929313	0.875	0.759915570510543
Memory Disorders	taurine	1.75	0.015485736	0.5625	0.12209024541556
Memory Disorders	tazarotene	1	0.030450194	0.75	0.945098078077383
Memory Disorders	tegaserod	0.75	2.91e-11	0.8125	0.976247630772842
Memory Disorders	telmisartan	0	7.45e-05	1	0.998215649602825
Memory Disorders	telotristat ethyl	1	0.000622934	0.75	0.945098078077383
Memory Disorders	temazepam	1.75	0.006729052	0.5625	0.12209024541556
Memory Disorders	tenapanor	1	0.008929131	0.75	0.945098078077383
Memory Disorders	tenecteplase	0.909090909	5.19e-05	0.77272727275	0.532327195116185
Memory Disorders	terazosin	1.2	0.000359126	0.7	0.895622553226265
Memory Disorders	terbutaline	0.333333333	4.79e-07	0.91666666675	0.827624363017613
Memory Disorders	terlipressin	1	6.21e-05	0.75	0.945098078077383
Memory Disorders	testolactone	1	0.000947249	0.75	0.945098078077383
Memory Disorders	tetrabenazine	0.5	1.56e-08	0.875	0.989912580974802
Memory Disorders	tetracaine	1.444444444	0.003304639	0.638888889	0.785591129354012
Memory Disorders	tetryzoline	1	0.01684862	0.75	0.945098078077383
Memory Disorders	thiopental	1.666666667	0.002441042	0.58333333325	0.628306219637768
Memory Disorders	thioridazine	1	3.77e-06	0.75	0.475573630947114
Memory Disorders	thiothixene	1	0.00100666	0.75	0.475573630947114
Memory Disorders	thrombin	1.5	0.014986478	0.625	0.751224390915506
Memory Disorders	thrombin alfa	1.375	0.016281305	0.65625	0.262061106154156
Memory Disorders	thyrotropin alfa	1	0.046615177	0.75	0.945098078077383
Memory Disorders	tiagabine	1	0.001717592	0.75	0.475573630947114
Memory Disorders	timolol	0.5	0.018309194	0.875	0.759915570510543
Memory Disorders	tirofiban	0.5	0.000996272	0.875	0.989912580974802
Memory Disorders	tizanidine	1.571428571	0.009618783	0.60714285725	0.178527656590918
Memory Disorders	tocilizumab	1	0.01684862	0.75	0.945098078077383
Memory Disorders	tocofersolan	0	3.96e-05	1	0.998215649602825
Memory Disorders	tolazoline	1.666666667	0.036489358	0.58333333325	0.146233886424169
Memory Disorders	tolbutamide	1.5	0.019392058	0.625	0.751224390915506
Memory Disorders	tolcapone	0	0.000423244	1	0.916996180685167
Memory Disorders	tolvaptan	1	0.001700965	0.75	0.475573630947114
Memory Disorders	topiramate	1.730769231	0.017621222	0.56730769225	0.574883728985869
Memory Disorders	tramadol	1.363636364	1.23e-06	0.659090909	0.267592015277234
Memory Disorders	trandolapril	0	3.44e-06	1	0.916996180685167
Memory Disorders	tranylcypromine	1.5	0.024392307	0.625	0.206233008902532
Memory Disorders	trazodone	1.142857143	1.94e-06	0.71428571425	0.388190164697243
Memory Disorders	triamterene	0.75	1.71e-05	0.8125	0.976247630772842
Memory Disorders	triazolam	1.75	0.001533544	0.5625	0.12209024541556
Memory Disorders	trichlormethiazide	1.2	0.002910333	0.7	0.895622553226265
Memory Disorders	triclosan	0.8	3.96e-05	0.8	0.971858784474537
Memory Disorders	triflupromazine	1.2	5.92e-05	0.7	0.354850999878246
Memory Disorders	trimethoprim	1	0.029151431	0.75	0.945098078077383
Memory Disorders	trimetrexate	0	8.94e-05	1	0.998215649602825
Memory Disorders	trimipramine	1.25	4.37e-10	0.6875	0.326780372623774
Memory Disorders	tripelennamine	1	0.001385596	0.75	0.945098078077383
Memory Disorders	triprolidine	1	0.002281057	0.75	0.945098078077383
Memory Disorders	troglitazone	1.222222222	0.040636832	0.6944444445	0.888166295431888
Memory Disorders	turoctocog alfa	1	0.008315298	0.75	0.945098078077383
Memory Disorders	turoctocog alfa pegol	1	0.019762052	0.75	0.945098078077383
Memory Disorders	tyloxapol	0	0.000164531	1	0.998215649602825
Memory Disorders	urokinase	0.8	3.67e-07	0.8	0.971858784474537
Memory Disorders	valproic acid	1.388888889	0.000541295	0.65277777775	0.816370813601626
Memory Disorders	valsartan	0	0.000210167	1	0.998215649602825
Memory Disorders	varenicline	1.5	0.006830513	0.625	0.206233008902532
Memory Disorders	vasopressin	1	2.42e-05	0.75	0.945098078077383
Memory Disorders	velaglucerase alfa	0	0.002318004	1	0.916996180685167
Memory Disorders	venetoclax	0	0.006432791	1	0.916996180685167
Memory Disorders	venlafaxine	0.666666667	1.14e-05	0.83333333325	0.676022002084612
Memory Disorders	verapamil	1.272727273	0.000415871	0.68181818175	0.869475488837739
Memory Disorders	vilazodone	1	0.004864683	0.75	0.475573630947114
Memory Disorders	vinblastine	1.166666667	0.00732795	0.70833333325	0.905982971656374
Memory Disorders	vismodegib	1	0.034338783	0.75	0.945098078077383
Memory Disorders	xamoterol	1	0.030499728	0.75	0.475573630947114
Memory Disorders	xylometazoline	1.5	0.008648442	0.625	0.206233008902532
Memory Disorders	yohimbine	1.470588235	0.000248122	0.63235294125	0.218529923780644
Memory Disorders	zimelidine	1	6.01e-06	0.75	0.475573630947114
Memory Disorders	zinc	1.426086957	1.29e-05	0.64347826075	0.238122468546814
Memory Disorders	zinc acetate	1.426086957	8.45e-05	0.64347826075	0.238122468546814
Memory Disorders	zinc chloride	1.426086957	4.84e-05	0.64347826075	0.238122468546814
Memory Disorders	ziprasidone	1.56	0.000218291	0.61	0.182756367224305
Memory Disorders	zofenopril	0	7.89e-08	1	0.916996180685167
Memory Disorders	zonisamide	1.72	0.000206098	0.57	0.58401918027825
Memory Disorders	zotepine	1.125	2.39e-05	0.71875	0.398844189393359
Memory Disorders	zucapsaicin	1	0.023296852	0.75	0.945098078077383
Memory Disorders	zuclopenthixol	1	4.77e-08	0.75	0.475573630947114
